game_date,batter,hit,proba
1522368000000000000,Dansby Swanson,True,0.6405660377358491
1522368000000000000,Ozzie Albies,False,0.6816326530612244
1522368000000000000,Carlos Santana,True,0.6323709536307961
1522368000000000000,Cesar Hernandez,True,0.6977973568281939
1522368000000000000,Aaron Altherr,False,0.6358744394618835
1522368000000000000,Odubel Herrera,True,0.7220183486238533
1522368000000000000,Andrew Knapp,False,0.643010752688172
1522368000000000000,Nick Pivetta,False,0.434375
1522368000000000000,Rhys Hoskins,True,0.6131868131868131
1522368000000000000,J. P. Crawford,True,0.5935483870967742
1522368000000000000,Scott Kingery,True,0.62
1522368000000000000,Matt Kemp,False,0.6972067039106145
1522368000000000000,Chase Utley,False,0.6645948945615981
1522368000000000000,Logan Forsythe,False,0.609711684370258
1522368000000000000,Yasmani Grandal,False,0.601841620626151
1522368000000000000,Yasiel Puig,False,0.6710247349823322
1522368000000000000,Alex Wood,False,0.3090909090909091
1522368000000000000,Chris Taylor,True,0.6522448979591837
1522368000000000000,Corey Seager,False,0.7451428571428572
1522368000000000000,Cody Bellinger,False,0.6654761904761904
1522368000000000000,Austin Jackson,False,0.7070624360286591
1522368000000000000,Andrew Mccutchen,False,0.6997624703087886
1522368000000000000,Hunter Pence,False,0.7042611060743427
1522368000000000000,Evan Longoria,False,0.6953020134228187
1522368000000000000,Johnny Cueto,False,0.2860759493670886
1522368000000000000,Buster Posey,False,0.7164556962025316
1522368000000000000,Brandon Belt,False,0.6498034076015727
1522368000000000000,Brandon Crawford,True,0.6362445414847161
1522368000000000000,Joe Panik,True,0.6891352549889136
1522454400000000000,Hanley Ramirez,True,0.6751758793969849
1522454400000000000,Mitch Moreland,False,0.6340527577937649
1522454400000000000,Eduardo Nunez,False,0.6823327615780446
1522454400000000000,J. D. Martinez,True,0.6934362934362934
1522454400000000000,Sandy Leon,False,0.5811475409836067
1522454400000000000,Brock Holt,False,0.6834567901234568
1522454400000000000,Xander Bogaerts,True,0.6873846153846154
1522454400000000000,Mookie Betts,True,0.7344383057090239
1522454400000000000,Andrew Benintendi,False,0.6269767441860465
1522454400000000000,Carlos Gomez,True,0.6603644646924829
1522454400000000000,Denard Span,True,0.7110204081632653
1522454400000000000,Adeiny Hechavarria,False,0.6214580467675378
1522454400000000000,Jesus Sucre,True,0.5226190476190476
1522454400000000000,Brad Miller,False,0.5804123711340207
1522454400000000000,Kevin Kiermaier,False,0.6270152505446623
1522454400000000000,Matt Duffy,True,0.6865454545454546
1522454400000000000,Mallex Smith,True,0.6253164556962025
1522454400000000000,Joey Wendle,False,0.608955223880597
1522454400000000000,Jason Heyward,True,0.6667910447761194
1522454400000000000,Ben Zobrist,True,0.6481513327601032
1522454400000000000,Anthony Rizzo,True,0.6588996763754045
1522454400000000000,Yu Darvish,False,0.5236363636363637
1522454400000000000,Kris Bryant,True,0.7121457489878543
1522454400000000000,Addison Russell,True,0.6175182481751825
1522454400000000000,Kyle Schwarber,True,0.5839622641509434
1522454400000000000,Willson Contreras,True,0.7154228855721394
1522454400000000000,Ian Happ,False,0.6676923076923077
1522454400000000000,Cameron Maybin,False,0.6486005089058524
1522454400000000000,Starlin Castro,True,0.7126397248495271
